timestamps,TP9,AF7,AF8,TP10,Right AUX
1734414602.4295964,15.625,-45.41015625,-124.51171875,38.57421875,0.0
1734414688.2973726,-14.6484375,-42.96875,-103.515625,-45.41015625,0.0
1734414688.3051841,-4.8828125,-44.921875,109.375,-14.6484375,0.0
1734414602.4413135,18.06640625,-51.26953125,-272.94921875,33.203125,0.0
1734414688.3129954,-43.9453125,-34.66796875,-353.02734375,-53.7109375,0.0
1734414602.4491248,14.6484375,-38.57421875,174.8046875,33.203125,0.0
1734414688.320807,-33.69140625,-34.66796875,89.35546875,-57.12890625,0.0
1734414688.3286185,-8.30078125,-35.15625,-54.19921875,-31.73828125,0.0
1734414602.4608421,-1.46484375,-35.64453125,-36.1328125,27.83203125,0.0
1734414688.3366423,0.0,-39.55078125,-20.01953125,-18.5546875,0.0
1734414688.3444536,0.0,-45.8984375,31.25,-28.80859375,0.0
1734414602.4726825,3.41796875,-31.25,-22.4609375,6.34765625,0.0
1734414688.3522651,0.0,-45.41015625,35.64453125,-30.2734375,0.0
1734414602.4804938,-9.27734375,-29.296875,109.375,-8.30078125,0.0
1734414688.3600767,0.0,-44.43359375,-217.28515625,-19.53125,0.0
1734414688.367888,0.0,-46.38671875,1.953125,-28.80859375,0.0
1734414602.4922109,-1.46484375,-38.0859375,-114.2578125,-0.48828125,0.0
1734414688.3756995,0.0,-49.31640625,-154.78515625,-41.9921875,0.0
1734414602.5000224,-1.953125,-24.90234375,-150.390625,-7.32421875,0.0
1734414688.3832035,5.37109375,-57.12890625,-60.546875,-51.7578125,0.0
1734414688.3910148,-10.25390625,-46.38671875,65.91796875,-44.43359375,0.0
1734414602.5117395,8.30078125,-20.5078125,17.08984375,6.34765625,0.0
1734414688.3988264,-9.765625,-43.9453125,-279.296875,-41.9921875,0.0
1734414688.406638,3.90625,-47.36328125,-252.44140625,-36.62109375,0.0
1734414602.5235527,15.13671875,-30.76171875,0.0,9.765625,0.0
1734414688.4144492,-13.18359375,-45.8984375,-255.37109375,-37.109375,0.0
1734414602.5313642,3.41796875,-39.55078125,0.0,1.46484375,0.0
1734414688.4222608,-21.484375,-45.41015625,-10.25390625,-31.25,0.0
1734414688.4295132,-28.3203125,-42.96875,-318.359375,-26.85546875,0.0
1734414602.5430813,-21.97265625,-37.109375,0.0,-4.39453125,0.0
1734414688.4373248,-15.13671875,-37.59765625,-86.42578125,-36.62109375,0.0
1734414602.5508926,-11.23046875,-45.41015625,0.0,7.8125,0.0
1734414688.445136,-16.6015625,-44.921875,-221.6796875,-44.921875,0.0
1734414688.4529476,-30.2734375,-50.78125,-299.8046875,-66.89453125,0.0
1734414602.5626748,-18.06640625,-19.53125,-81.0546875,-10.7421875,0.0
1734414688.460759,-32.2265625,-52.734375,-359.375,-68.359375,0.0
1734414688.4685705,-17.578125,-41.9921875,-187.98828125,-54.6875,0.0
1734414602.5743918,-15.625,-8.7890625,17.08984375,-6.34765625,0.0
1734414688.4763608,-43.45703125,-37.59765625,-258.7890625,-38.57421875,0.0
1734414602.5822034,-9.27734375,-32.2265625,-163.0859375,-6.8359375,0.0
1734414688.484172,-53.7109375,-47.8515625,33.69140625,-32.2265625,0.0
1734414688.4919837,-36.1328125,-50.29296875,-349.609375,-30.76171875,0.0
1734414602.5939205,-38.57421875,-31.73828125,-351.07421875,-22.4609375,0.0
1734414688.499795,-66.40625,-50.29296875,-248.53515625,-66.89453125,0.0
1734414688.5076065,-51.26953125,-33.203125,-446.2890625,-52.24609375,0.0
1734414602.6056376,-18.06640625,-33.69140625,-59.08203125,-4.8828125,0.0
1734414688.515418,-51.26953125,-41.9921875,-233.88671875,-64.94140625,0.0
1734414602.613488,0.0,-20.01953125,104.98046875,-41.015625,0.0
1734414688.5232034,0.0,-37.109375,-18.5546875,-48.33984375,0.0
1734414688.5310147,0.0,-33.203125,59.5703125,-27.83203125,0.0
1734414602.625205,0.0,-17.578125,24.90234375,-15.13671875,0.0
1734414688.5388262,0.0,-40.0390625,85.9375,-41.015625,0.0
1734414602.6330166,0.0,-27.34375,-93.75,-31.73828125,0.0
1734414688.5466378,0.0,-41.9921875,65.4296875,-20.99609375,0.0
1734414688.554449,0.0,-38.57421875,25.87890625,-15.625,0.0
1734414602.6447337,0.0,-18.06640625,81.54296875,-31.25,0.0
1734414688.5622606,0.0,-36.1328125,110.3515625,-25.390625,0.0
