timestamps,TP9,AF7,AF8,TP10,Right AUX
1734410759.2252607,180.6640625,-377.44140625,191.40625,140.625,0.0
1734410759.2291665,662.109375,-326.171875,149.4140625,630.859375,0.0
1734410759.2330725,513.18359375,-342.28515625,187.5,492.1875,0.0
1734410759.2369783,-36.62109375,-395.5078125,158.203125,-43.9453125,0.0
1734410759.2408843,104.98046875,-417.96875,187.5,85.9375,0.0
1734410759.24479,721.6796875,-388.671875,267.08984375,704.1015625,0.0
1734410759.248696,757.32421875,-341.796875,159.66796875,755.37109375,0.0
1734410759.2526019,218.26171875,-371.09375,144.53125,194.3359375,0.0
1734410759.2565079,-27.83203125,-415.52734375,160.15625,-58.10546875,0.0
1734410759.2604136,-23.4375,-437.98828125,168.9453125,-57.6171875,0.0
1734410759.2643197,-76.66015625,-441.40625,196.77734375,-97.16796875,0.0
1734410759.2682383,145.01953125,-399.4140625,119.62890625,-16.11328125,0.0
1734410759.2721443,519.53125,-384.765625,208.49609375,-92.28515625,0.0
1734410759.27605,300.78125,-426.7578125,203.125,-99.12109375,0.0
1734410759.279956,-202.63671875,-461.42578125,137.6953125,6.8359375,0.0
1734410759.2838619,-117.67578125,-467.7734375,188.4765625,342.28515625,0.0
1734410759.287768,544.921875,-409.1796875,204.1015625,587.40234375,0.0
1734410759.2916737,892.08984375,-377.44140625,255.859375,189.453125,0.0
1734410759.2955797,410.64453125,-433.59375,193.84765625,-251.46484375,0.0
1734410759.2994854,-116.69921875,-476.5625,156.73828125,200.1953125,0.0
1734410759.3033915,128.90625,-478.02734375,203.61328125,673.33984375,0.0
1734410759.3072972,558.10546875,-432.12890625,145.5078125,210.44921875,0.0
1734410759.3112032,304.19921875,-422.36328125,153.80859375,-398.92578125,0.0
1734410759.315115,-3.41796875,-463.37890625,199.70703125,0.0,0.0
1734410759.3190207,-71.2890625,-488.76953125,146.484375,0.0,0.0
1734410759.3229268,-76.66015625,-499.51171875,174.8046875,0.0,0.0
1734410759.3268325,30.2734375,-468.26171875,123.046875,0.0,0.0
1734410759.3307385,366.69921875,-437.01171875,159.1796875,0.0,0.0
1734410759.3346443,597.16796875,-453.125,246.58203125,0.0,0.0
1734410759.3385503,185.05859375,-485.3515625,145.99609375,0.0,0.0
1734410759.342456,-245.60546875,-514.16015625,151.85546875,0.0,0.0
1734410759.346362,230.46875,-478.515625,170.8984375,0.0,0.0
1734410759.350268,693.359375,-423.828125,194.82421875,0.0,0.0
1734410759.354174,208.49609375,-457.51953125,190.91796875,0.0,0.0
1734410759.3580797,-396.484375,-502.9296875,91.796875,0.0,0.0
1734410759.361991,-26.85546875,-509.765625,205.078125,-44.921875,0.0
1734410759.365897,685.546875,-472.65625,225.5859375,655.2734375,0.0
1734410759.3698027,473.14453125,-438.96484375,142.578125,465.8203125,0.0
1734410759.3737087,-26.85546875,-474.12109375,187.98828125,-25.87890625,0.0
1734410759.3776145,121.58203125,-509.27734375,190.4296875,94.23828125,0.0
1734410759.3815205,684.5703125,-510.7421875,265.13671875,668.45703125,0.0
1734410759.3854263,588.8671875,-500.9765625,193.84765625,589.84375,0.0
1734410759.3893323,581.0546875,-462.40234375,141.11328125,557.6171875,0.0
1734410759.393238,825.1953125,-458.0078125,260.7421875,815.91796875,0.0
1734410759.397144,392.08984375,-494.140625,147.4609375,395.5078125,0.0
1734410759.4010499,-390.625,-531.25,86.42578125,-403.3203125,0.0
1734410759.4049559,-143.06640625,-517.08984375,170.41015625,-163.57421875,0.0
1734410759.4088666,381.34765625,-463.8671875,122.55859375,361.81640625,0.0
1734410759.4127724,224.609375,-477.05078125,166.50390625,214.35546875,0.0
1734410759.4166784,-389.6484375,-526.3671875,109.375,-396.484375,0.0
1734410759.4205842,-346.6796875,-534.1796875,145.99609375,-370.1171875,0.0
1734410759.4244902,326.66015625,-498.046875,224.12109375,303.22265625,0.0
1734410759.428396,740.234375,-433.59375,157.71484375,730.46875,0.0
1734410759.432302,541.50390625,-421.875,186.5234375,529.78515625,0.0
1734410759.4362078,-32.2265625,-460.44921875,161.62109375,-48.33984375,0.0
1734410759.4401138,225.5859375,-459.47265625,205.078125,211.42578125,0.0
1734410759.4440196,245.60546875,-445.3125,207.03125,237.79296875,0.0
1734410759.4479256,-5.37109375,-412.59765625,88.37890625,-21.97265625,0.0
1734410759.4518313,391.11328125,-391.11328125,209.9609375,369.140625,0.0
1734410759.455742,198.73046875,-425.78125,213.37890625,185.05859375,0.0
1734410759.4596477,-353.02734375,-458.49609375,114.2578125,-358.3984375,0.0
1734410759.4635534,-273.4375,-460.44921875,176.7578125,-285.64453125,0.0
1734410759.4674594,247.0703125,-406.25,167.96875,235.83984375,0.0
1734410759.4713652,437.01171875,-378.90625,218.26171875,425.29296875,0.0
1734410759.4752712,230.95703125,-409.1796875,221.6796875,224.12109375,0.0
1734410759.479177,107.91015625,-432.12890625,179.19921875,102.5390625,0.0
1734410759.483083,544.43359375,-421.38671875,282.2265625,525.390625,0.0
1734410759.4869888,768.5546875,-369.62890625,218.75,775.87890625,0.0
1734410759.4908948,228.515625,-367.67578125,155.2734375,229.4921875,0.0
1734410759.4948006,-12.20703125,-409.1796875,214.84375,-29.78515625,0.0
1734410759.4987066,58.10546875,-429.6875,157.71484375,41.015625,0.0
1734410759.5026197,14.6484375,-437.01171875,187.98828125,2.44140625,0.0
1734410759.5065258,47.36328125,-405.2734375,138.18359375,34.66796875,0.0
1734410759.5104315,430.17578125,-366.69921875,166.9921875,413.0859375,0.0
1734410759.5143375,394.04296875,-393.5546875,213.37890625,384.27734375,0.0
1734410759.5182433,9.765625,-430.6640625,128.90625,-8.30078125,0.0
1734410759.5221493,192.87109375,-438.4765625,203.125,172.8515625,0.0
1734410759.526055,649.4140625,-397.4609375,198.73046875,630.859375,0.0
1734410759.529961,895.01953125,-335.9375,207.03125,897.94921875,0.0
1734410759.533867,507.32421875,-366.69921875,215.33203125,520.01953125,0.0
1734410759.537773,-39.0625,-431.15234375,111.81640625,-53.7109375,0.0
1734410759.5416787,238.28125,-443.359375,202.63671875,206.0546875,0.0
1734410759.5455847,826.66015625,-400.390625,206.0546875,805.6640625,0.0
1734410759.5494943,796.38671875,-356.93359375,115.72265625,791.015625,0.0
1734410759.5534003,495.1171875,-386.71875,176.7578125,477.05078125,0.0
1734410759.557306,473.6328125,-416.9921875,160.15625,448.2421875,0.0
1734410759.561212,488.28125,-425.78125,181.640625,467.28515625,0.0
1734410759.5651178,524.90234375,-409.66796875,167.48046875,496.58203125,0.0
1734410759.5690238,921.38671875,-348.14453125,153.3203125,906.73828125,0.0
1734410759.5729296,965.8203125,-351.5625,228.02734375,971.6796875,0.0
