timestamps,TP9,AF7,AF8,TP10,Right AUX
1734414426.4465883,316.40625,170.41015625,7.8125,28.3203125,0.0
1734414426.4504945,-12.20703125,514.16015625,115.234375,-23.92578125,0.0
1734414426.4544008,-345.21484375,17.578125,-103.02734375,-97.65625,0.0
1734414426.4583068,-296.38671875,-264.6484375,-337.40234375,-85.9375,0.0
1734414426.462213,97.16796875,-145.01953125,-146.97265625,-4.39453125,0.0
1734414426.4661193,330.56640625,38.0859375,34.66796875,69.82421875,0.0
1734414426.4700255,55.17578125,-296.38671875,-191.40625,45.8984375,0.0
1734414426.4739316,-335.44921875,-734.375,-437.01171875,-77.63671875,0.0
1734414426.4778378,-350.09765625,-442.87109375,-348.6328125,-121.58203125,0.0
1734414426.481744,34.66796875,-74.21875,-102.05078125,-46.38671875,0.0
1734414426.48565,319.82421875,212.890625,99.609375,21.484375,0.0
1734414426.4889932,94.23828125,315.91796875,86.9140625,-12.20703125,0.0
1734414426.4928994,-299.31640625,410.15625,72.75390625,-84.9609375,0.0
1734414426.4968057,-340.8203125,153.3203125,-75.68359375,-93.75,0.0
1734414426.500712,21.484375,-189.94140625,-156.25,-40.52734375,0.0
1734414426.504618,338.8671875,141.6015625,-7.8125,38.57421875,0.0
1734414426.5085242,163.57421875,201.171875,23.92578125,20.99609375,0.0
1734414426.5124304,-254.8828125,-125.0,-63.96484375,-48.33984375,0.0
1734414426.5163364,-336.42578125,-593.75,-320.3125,-61.03515625,0.0
1734414426.5202427,-37.109375,-416.50390625,-161.62109375,-48.33984375,0.0
1734414426.524149,275.87890625,516.6015625,186.5234375,-17.08984375,0.0
1734414426.5280552,146.97265625,387.20703125,23.4375,7.32421875,0.0
1734414426.5319612,-261.23046875,-16.11328125,-84.9609375,-82.03125,0.0
1734414426.5350544,-386.71875,142.08984375,-19.53125,-133.7890625,0.0
1734414426.5389607,-93.26171875,228.02734375,27.34375,-50.78125,0.0
1734414426.542867,293.9453125,161.62109375,23.4375,29.78515625,0.0
1734414426.546773,221.19140625,210.44921875,18.5546875,34.66796875,0.0
1734414426.5506792,-199.70703125,325.1953125,48.828125,-53.22265625,0.0
1734414426.5545855,-351.5625,-56.15234375,-182.6171875,-92.7734375,0.0
1734414426.5584915,-104.98046875,-725.09765625,-453.61328125,-30.2734375,0.0
1734414426.5623977,282.2265625,-575.68359375,-223.14453125,57.12890625,0.0
1734414426.566304,279.78515625,333.0078125,121.09375,43.45703125,0.0
